attendance,assignment_score,internal_marks,final_marks
60,17,25,86.17656465608061
87,13,16,73.98223394572058
83,16,25,93.26677911654687
94,17,26,94.45334662040234
72,16,26,91.19538405471252
93,18,26,97.13019590256552
70,14,24,78.42316617396541
95,17,25,91.95572655117505
76,16,23,87.80329379035726
94,13,23,84.20495324275018
77,9,14,58.966258719373776
99,10,18,68.21657099428423
81,8,12,52.87499246449725
83,16,26,92.6262684780005
78,14,23,86.00983384587718
96,15,22,84.35173094708347
98,14,22,88.45254724304012
80,17,26,89.31429925236696
67,17,27,92.24002074227901
87,15,20,78.70422900955752
64,15,24,83.95663348457029
76,15,24,86.46676130597218
96,19,27,98.03082710139971
95,9,12,60.91300356787975
78,13,16,70.88935329480326
86,18,30,97.75559747021238
93,18,26,99.50276897809118
70,16,27,92.20976881451998
71,14,21,73.29372666814572
80,20,30,100.0
70,16,25,89.57118660306381
98,15,27,95.84162784099944
87,19,30,100.0
64,16,24,83.00983860311551
76,18,28,100.0
79,18,28,91.48292866395751
100,14,26,91.48356109667623
71,20,30,100.0
76,9,14,56.14157749583473
78,13,18,70.26651250924192
85,14,21,82.76241350256952
91,16,26,97.02630260573176
65,13,21,79.01390443176983
95,15,21,81.51730086045463
97,14,21,82.76794080237943
70,20,28,98.37426484897536
92,13,22,87.41370567480465
83,10,17,67.01439740786111
82,18,25,92.49916348996197
74,13,25,80.46874399043708
86,15,22,87.08160249597125
70,13,20,68.34207417743269
76,17,25,87.68109642212369
73,11,17,67.17078763382142
86,7,11,57.249204881878335
77,19,26,95.44412968045339
87,16,26,90.97203730954608
63,18,25,92.55591401520942
66,19,30,96.45884149014545
94,12,18,72.62690461934278
68,15,23,79.83565280369501
67,17,26,93.2498361444855
76,15,23,83.99027933385743
76,14,22,74.52544716405677
92,14,20,82.43096853269151
91,18,29,100.0
67,14,19,69.26890898898262
78,17,24,90.86353517405715
97,16,25,93.8823344061506
62,12,20,69.93241607098798
64,16,25,88.73232588126437
72,10,18,65.99254369156449
90,16,22,88.26217982231746
75,18,25,92.67274059045222
91,18,29,98.95745198201367
81,12,18,69.72590313852321
88,13,21,77.73211571356481
81,16,22,82.52269372611437
62,14,20,77.17896915512746
69,9,17,63.21895046306896
80,13,19,73.21499689721455
75,16,27,95.50902440744177
71,18,29,99.024805917848
61,20,29,99.43258313505135
100,15,25,92.80053092352507
83,17,26,95.77659954332522
94,18,27,100.0
89,9,13,67.77139462550068
89,12,19,76.25286809160802
94,15,20,85.37839059197522
78,20,30,100.0
67,17,26,95.4655151181439
85,16,23,89.04763755149092
99,14,18,82.57985905114509
66,16,23,82.04348976282657
89,13,20,82.21653453511972
66,13,20,71.71792034977985
62,13,20,70.80417580902159
60,19,30,100.0
95,12,16,72.27059797593199
84,14,21,79.85483323175096
96,16,25,89.26963268960873
60,12,19,67.0872827126731
74,16,26,90.86522891851311
96,16,24,97.26878488262625
72,13,20,70.40082749299485
99,14,20,85.48374631092291
67,12,19,69.4101005991207
64,19,27,94.29004301898671
68,16,25,79.11255845423894
60,12,20,71.49430678979262
95,15,23,90.33376965660075
94,16,27,94.7526010932265
61,8,11,48.77737929475747
99,19,26,97.7947251247842
82,12,18,68.49036232748531
68,20,29,100.0
93,17,25,92.64059372160108
73,12,14,60.59880750688869
63,14,21,78.54250882021022
89,18,27,100.0
90,14,23,80.31389134380028
97,19,30,100.0
70,14,21,76.29926471824581
94,15,24,89.8427778348836
67,18,29,94.10469914985305
62,17,25,84.68456235973532
73,12,18,65.83859815612695
72,16,27,92.59319392298472
91,16,25,90.64922169436234
93,12,16,68.69316930059016
78,11,14,65.80682085631005
97,9,11,58.9906511766646
75,14,17,76.2436588012477
61,15,22,76.96826241681094
99,17,25,92.33035959315824
76,17,24,91.49409901002771
93,14,20,82.43379950316697
75,15,21,79.79489695158648
97,13,16,78.27734024713206
61,15,22,79.74737127198115
61,18,28,92.82921950625085
85,15,21,81.69165986424078
72,18,29,95.04215932990479
90,18,27,99.08017802440439
93,19,30,100.0
98,15,23,86.08169964351674
62,13,21,71.012384613221
67,17,23,82.48226657345695
82,14,23,80.47537646085684
73,17,26,87.35945273082466
86,13,22,80.70939554492958
88,13,19,77.66198915805971
98,19,30,100.0
98,12,19,78.6769977544553
60,18,25,91.68937857680469
76,17,28,93.32294370211469
100,15,20,81.36545583848394
89,9,11,50.08348070236079
72,19,30,100.0
80,12,19,70.65380605822729
78,18,27,98.355292238455
78,13,18,72.78378999235487
84,13,21,83.88642290135525
81,17,25,90.19030988700686
90,17,26,95.45208761138774
76,12,16,62.51497640844704
82,19,28,100.0
91,14,21,78.3225223331581
69,15,24,89.00040818291767
69,14,22,77.68129639017991
95,12,17,70.69791364233384
67,17,26,88.25036618900441
79,16,26,89.43901398319147
91,13,17,77.41644087613517
73,18,27,96.4616869390998
87,15,23,87.27283266444306
83,15,21,83.09384240081233
74,20,30,100.0
81,10,16,63.08039474852746
89,10,17,70.59191510091345
63,11,21,67.51922941496503
72,16,25,90.27043856179309
82,14,20,76.6730417126638
67,14,23,77.47535557577095
77,12,17,67.08684964239096
71,20,30,100.0
90,20,30,100.0
73,18,29,92.03694556247024
93,10,18,61.914586197732504
77,14,20,78.33705835125394
93,17,27,98.85965668341586
70,15,23,79.54146568880027
100,18,28,100.0
71,19,29,100.0
74,20,30,100.0
90,13,19,77.21359048925308
88,15,20,89.25012258537785
77,9,14,58.341791697534696
91,17,25,89.38979974579206
81,17,26,89.59786760849559
97,13,19,80.60079079450577
76,10,14,63.74263952960074
82,14,24,85.6714908077002
83,17,30,99.1865751280355
67,19,30,100.0
100,13,18,82.07975183041042
65,18,27,93.45262871199921
64,17,26,89.83200363559092
88,16,25,94.72931724773734
87,11,17,70.27181742213311
70,11,18,69.83552877821583
60,13,23,74.47806730715469
78,14,17,69.12234864060407
68,20,29,100.0
86,13,21,81.1997240484491
93,17,25,91.32830247762968
63,14,22,75.21235484013347
95,16,24,98.83824703421487
77,15,26,85.92541246984878
74,16,26,88.58714197822847
72,16,25,87.02458021753905
78,14,24,80.3167112115249
65,16,25,85.88790442210343
71,19,29,97.46310947684248
96,13,22,82.74100450770216
76,19,26,100.0
82,14,21,80.47970979952127
85,14,22,83.16391078356052
88,17,25,92.2732999441395
92,14,20,78.46977164799515
86,16,24,91.86010264696463
84,16,21,84.44783173037663
69,9,17,63.561628366755656
82,16,27,96.18104427132059
80,11,17,66.16022371507832
80,11,16,68.00687014417865
72,16,21,81.01916368552207
96,17,24,91.63702231286533
92,19,30,100.0
83,12,18,78.19093392132194
70,13,18,68.3969951560884
76,16,24,89.6820797478226
63,19,27,97.26481396535655
84,16,21,84.20260715449008
89,12,17,71.79871662877652
68,20,28,96.99538329022286
80,14,22,82.28051078643314
79,14,23,82.55594028651007
78,11,15,62.608745286583144
78,17,26,94.70587281295046
71,18,27,93.03964505685911
96,13,18,78.41096847621395
76,20,25,100.0
96,13,17,80.63623203507137
98,17,24,96.73785287593407
87,16,24,90.17731726081932
100,9,14,65.02689562788025
94,17,28,100.0
77,16,22,79.49035778722255
73,10,13,54.94920044290245
94,20,29,100.0
100,16,24,92.70272607250712
66,19,29,99.30907318361064
100,10,16,70.281218546496
72,14,17,71.71017056421124
77,19,30,100.0
96,10,16,72.20260811446056
72,14,23,81.81265802323354
95,16,19,79.63011036724372
90,9,15,64.9500056434807
61,11,15,57.25392157553507
75,19,28,99.39582944316828
68,15,25,86.86118127391961
68,19,30,100.0
97,16,23,88.82573815030914
70,20,30,100.0
81,16,25,87.60471207065713
92,19,28,100.0
95,14,22,88.846367282572
82,16,23,89.35888476681939
93,17,26,93.99245094647033
68,17,26,86.59133221737385
83,15,24,92.75565373813585
67,15,26,89.37638947541214
66,17,27,91.52345538369902
95,17,27,100.0
77,12,17,66.24386081055543
62,16,21,77.97079641247299
87,16,24,91.54907290918568
65,12,17,62.13513847770119
80,18,28,97.71765144043293
87,16,24,89.7670657622373
99,20,30,100.0
60,15,19,73.00130277913829
95,18,26,97.20365392417357
80,17,26,90.34557495647442
94,20,28,100.0
72,12,20,69.19658496057755
69,14,23,74.60872165368359
69,12,17,70.47982979101408
72,15,28,91.15001812033124
96,12,16,69.6780730136819
97,10,12,68.90229597723746
83,9,13,57.69608100208084
61,8,12,52.70865446154154
81,17,22,82.53785882032943
76,14,22,75.01012615472852
95,11,21,77.18785831343092
73,13,17,74.82927986884133
69,13,20,78.83094252347028
94,12,20,77.73107315493942
84,20,30,100.0
62,19,30,91.64912578410015
97,20,29,100.0
76,16,28,98.8364446739273
71,16,24,87.94963757676393
83,13,18,70.37849332042171
88,12,22,79.17988228776431
84,15,22,80.9594512712868
95,17,28,95.14044998218345
85,19,28,100.0
97,13,17,79.35265898221331
60,11,14,59.77895277151442
79,17,27,91.21604766226969
87,10,13,64.70351162060803
75,15,22,83.82383645511408
76,15,21,80.89554157179018
99,14,19,79.57224288139487
87,10,13,69.3952733420083
71,14,21,73.28737824271475
86,20,24,98.50014244078598
89,17,27,96.05320941900112
100,18,24,94.48092683945083
93,11,14,63.58672855290201
96,16,21,88.04112474338234
65,15,23,78.85713697387037
66,15,25,84.23133011636769
91,17,25,87.13109217727133
91,15,23,84.49404724067685
84,11,18,71.24809884825159
92,17,27,96.51814868013415
66,18,25,92.28843616999323
71,19,30,100.0
75,19,28,97.23802923411041
75,16,25,85.10416442013457
95,12,18,79.2749252291508
72,10,14,60.04225233815209
66,14,23,77.84846289479718
95,18,28,98.9976094420361
68,18,23,87.14327944449259
91,16,25,96.89106751858634
70,15,27,87.77152932502527
67,20,30,100.0
92,17,24,89.8173060929329
82,15,22,81.9213667133953
84,13,18,75.11472313920723
67,12,16,64.89230892269583
81,12,18,67.71720816002319
63,12,18,63.54881673212702
99,16,25,91.67136562325838
62,15,21,75.77350577046336
88,14,25,93.4318357098735
100,17,24,95.62669978227495
88,20,30,100.0
93,13,18,75.15457315431588
93,13,18,78.47618524657375
87,8,11,52.94354191330493
72,15,23,80.09284794053221
74,15,24,86.22824553421316
82,18,26,93.16702786575183
85,15,20,78.02775244465968
63,13,22,73.7778699174726
85,16,22,90.26111925748155
99,17,25,93.44041465549861
68,10,15,57.63212947739906
64,18,27,91.98538799198548
91,19,26,100.0
79,17,27,93.47133921493541
70,12,12,58.12335269395961
74,14,23,81.6615387176481
91,19,30,100.0
87,12,20,75.79045511277269
81,17,25,93.86069532087019
100,15,23,90.9365481183273
76,15,21,81.23928423123539
85,12,18,74.44170161148017
66,16,25,86.9203256389472
85,16,22,86.678668490222
84,10,15,63.85457407194541
69,15,22,82.73970579878281
78,17,28,96.82039000405491
72,8,13,62.18546503050944
67,15,22,81.04853142379403
99,19,28,100.0
63,14,22,74.46003297883308
90,19,28,100.0
87,13,20,73.81573616999064
70,12,20,75.8076904328469
60,15,21,75.28219763925837
97,13,20,81.37538137907754
83,16,26,89.83386277338856
90,14,22,84.05491719356678
100,19,30,100.0
85,14,21,79.92077572347102
64,15,24,79.16351283174023
79,17,28,97.97127714012876
100,18,24,95.95460734528463
70,19,28,93.7080246596169
92,14,22,80.92777179062895
97,14,23,83.60993637404269
86,9,14,58.87355724174038
93,20,30,100.0
74,16,23,86.8549932958791
91,17,23,93.25067657329778
80,17,27,95.26619899894622
64,15,22,79.37304819380057
65,16,22,77.22685326973395
97,13,23,86.42772095928342
81,14,22,81.87464658755702
77,12,19,75.12333420844918
73,20,30,100.0
69,17,25,89.9235691854389
72,20,30,100.0
90,20,30,100.0
89,11,15,66.55466087297818
62,18,27,94.85363658995705
89,11,17,69.5706985138481
65,16,26,90.92006278167102
88,16,21,84.60252111191423
67,11,13,57.79161752935562
92,13,18,78.46815503195242
76,16,24,92.37779382917448
70,16,25,89.91891081032743
72,12,17,64.7353382200518
70,13,20,70.48095707896832
90,11,20,78.63760363460602
87,11,13,63.42687896152456
65,14,21,73.48104052225192
100,18,30,100.0
75,18,26,93.6347552899315
63,20,28,93.75861724358154
94,16,25,95.01565514553893
85,16,23,85.57204119207343
71,16,26,83.42044957757913
70,16,29,95.6751447211219
96,10,15,68.71072661421023
84,20,30,100.0
77,9,13,52.593876583589555
78,18,27,95.74470822953498
82,15,21,80.8543102596302
97,12,17,76.95660945405884
77,17,25,88.20390970670637
85,15,23,83.7868798386747
65,13,17,65.91020271981253
63,11,15,57.69204959254268
88,11,16,68.41178731648584
93,13,21,81.95882578601751
76,14,21,74.23538535099502
75,11,17,68.86566246429219
61,15,23,77.2808160557124
93,12,15,75.45286790313942
67,16,27,89.73800155338935
72,19,27,97.83258903715931
67,16,26,87.67331140405571
89,15,22,84.47821896364329
91,13,18,81.04170575252117
95,19,30,100.0
89,14,19,80.79978587877838
60,20,28,99.60132099295082
98,11,17,70.3398208566895
76,16,24,85.36668522848036
79,19,30,100.0
83,13,21,79.38801021070451
81,14,21,79.48686856335327
88,17,26,96.00020594778985
81,16,24,92.87993554165487
68,17,28,93.46867284044559
96,18,25,100.0
69,14,21,79.2603197894497
95,19,30,100.0
96,10,17,72.87522074872057
87,18,26,95.47586066981054
87,18,25,95.51705795867623
80,13,17,72.43410005938223
83,11,16,70.15091309338133
99,14,22,86.78305744145466
61,16,23,82.17568277038804
67,14,22,73.81657958820078
86,17,25,86.75578312568277
81,20,30,100.0
96,11,17,72.18380579471489
86,9,10,48.78628193966689
88,15,20,80.18427655751387
62,13,22,76.01519814289713
72,14,19,68.68853873911875
69,19,30,100.0
95,15,23,88.30760916429423
68,15,21,78.62134014417012
86,14,22,91.40454702907088
93,15,22,81.50213534496804
60,16,24,78.91698957135117
91,20,30,100.0
84,16,19,79.39746272978368
88,18,28,100.0
66,16,26,86.12079070864914
62,9,13,51.71094000696486
79,13,21,76.0680005590945
79,16,22,86.54189357626692
89,17,24,93.55083810303523
94,16,24,93.4387054107813
94,18,26,100.0
98,11,16,69.0710305263933
86,15,21,79.2595289672
85,19,26,97.81619121460386
73,12,18,67.31031949564463
77,18,27,94.35632893977152
88,11,16,64.20719561414917
79,16,23,88.84369046937704
86,15,20,83.84162000746356
77,14,19,80.12058310878228
63,10,14,53.87692829503859
60,14,23,83.34805523110855
60,15,23,79.46944183844248
85,10,16,65.03795436126926
79,11,14,64.81909322950868
82,12,18,72.20609066494875
69,12,19,76.88182530675387
70,16,27,89.22517681128319
100,18,27,100.0
100,14,20,82.13952619551856
64,17,24,87.1230909048729
60,18,27,88.96438924015844
76,15,22,83.5913543595525
81,16,26,93.28807762030358
93,14,23,85.34754431347118
100,12,16,73.18367189204524
88,13,19,73.11716235040899
63,16,29,93.17120843721973
64,15,20,74.7951319943117
70,17,25,87.17551154402206
80,9,15,58.957177598306124
94,10,15,67.13291404446235
71,10,14,54.29218185707128
85,15,22,85.38820657548948
78,11,14,61.89893828968938
66,16,24,84.46407496295332
66,17,28,93.81083690675958
85,20,27,98.18647280260423
99,19,29,100.0
64,13,22,77.56365044454166
80,10,15,58.152863116445445
73,13,19,71.07697104838246
63,18,28,93.55660630621604
82,14,19,75.01262112317629
79,15,23,82.46619058151147
74,13,19,71.99503649377367
88,20,30,100.0
67,12,21,73.32366778290564
100,15,25,86.97587376987093
78,18,30,98.01153851913041
98,20,28,100.0
87,13,17,75.17395965500025
86,18,28,98.52801818057985
63,13,20,67.41192251135337
74,19,25,92.32318748463354
94,20,30,100.0
96,12,22,79.11685568531988
60,17,29,93.21844370174871
62,18,26,87.56082187460814
83,14,22,80.81359866187765
86,17,24,89.11173901450096
99,17,25,95.9737440220349
95,20,28,100.0
93,9,11,57.88456289866291
88,15,24,85.01543602808076
83,11,17,65.13176450981179
83,15,23,90.24412832693217
63,13,21,79.83494852610261
62,14,21,70.52922692018322
93,12,16,69.97959993006914
82,15,23,83.85095212019289
82,18,27,98.19192114695021
64,14,21,75.14489312529703
90,19,27,100.0
100,18,24,96.49415289518875
65,20,29,96.83814130992086
96,16,25,92.49714859742399
69,15,22,79.38687474159346
99,10,19,73.76615748557114
66,13,19,70.03656193443338
98,14,21,83.4961644904787
97,15,23,87.61845256905356
80,20,28,100.0
79,14,21,80.63752333609494
62,10,13,54.72925895519324
81,17,25,92.98810822056817
63,17,22,80.48071523832424
87,14,21,81.59930673431126
71,20,30,100.0
97,9,14,64.91707086665076
95,19,26,100.0
100,14,22,81.43772235341758
64,12,19,65.69180940224899
72,20,28,100.0
82,17,27,94.0024421024384
89,14,21,79.98963096922726
96,14,21,86.16378918572148
84,16,25,87.30159419168996
86,14,24,82.91226482070772
73,19,28,100.0
95,15,22,86.829097223693
98,18,30,100.0
75,16,24,88.03901708022124
81,18,28,99.78173547631584
80,19,28,99.57303817490454
80,20,27,100.0
67,16,23,80.16820244742597
75,12,20,74.56692966381243
90,14,19,77.94394194992543
69,15,25,81.49480100753549
91,13,21,82.51364356828854
93,13,17,73.42068024740166
68,16,22,82.08921653046902
76,12,16,72.58363651317912
70,11,16,62.31644404247001
91,10,13,62.393528891161715
69,16,26,89.63274708604104
81,16,22,86.61814062715692
76,14,19,78.56468411982331
63,18,30,95.89025129061142
84,12,17,71.66563473608512
80,16,25,90.40650372542879
96,15,23,85.7124379638179
97,13,17,70.63874098329586
60,14,23,76.58457567401639
84,13,21,75.52049152677553
95,16,25,92.69991508734614
76,17,24,84.94785022319502
100,14,22,89.34250006828786
83,13,19,75.77236656085265
61,15,23,78.97575056726883
99,10,13,63.323171890747844
74,15,22,83.67007901755996
91,20,30,100.0
98,13,16,73.99369965431475
65,14,20,74.27551097579384
60,18,28,91.81370356051862
82,17,23,87.99035621103192
98,15,23,88.05790686071846
76,15,23,79.55667404762964
93,11,16,70.2833029849248
100,16,25,93.93241526874775
88,11,20,74.48924644801477
68,9,12,51.30235099496963
72,18,24,85.91538195540852
65,16,23,80.4630686000251
65,18,25,91.95304042480618
79,13,20,74.24820856410018
62,16,23,80.12004257603624
76,14,22,80.73578503520741
71,14,22,77.02946344740778
60,18,26,90.23403057662524
76,15,21,80.24438365950682
62,13,17,65.60044057712659
85,11,19,72.90528704223944
74,16,25,88.25981543671291
95,18,26,100.0
91,13,21,82.79023738836504
91,17,23,94.78336208691121
77,17,24,92.33575919669602
78,15,23,83.80527497581849
94,16,23,91.49611580992372
99,13,17,72.89095177260698
73,16,24,79.34446644640101
92,13,21,81.27361614388956
73,14,21,80.63155207819442
93,10,17,65.2468544399619
63,13,21,74.98752075667059
83,13,22,81.05602383682901
88,16,26,95.07335800249162
78,17,26,96.25161537430512
65,13,17,71.07212920288079
92,15,22,87.61195510095357
99,20,29,100.0
78,15,21,76.67809337357933
60,13,18,66.65263453812707
64,10,12,56.55410452710468
86,12,20,75.71733272880778
75,12,16,64.91722303414448
65,20,30,98.52591248612306
99,12,21,77.05063239668033
72,15,21,82.66633240388815
94,16,23,88.21109336243097
78,18,28,97.14485909573176
71,15,22,80.15210691337403
75,13,18,74.51071998851859
69,13,20,77.7927969118408
84,16,23,80.28349624647183
79,13,24,76.93954355216795
90,12,19,76.46250418302039
63,13,21,75.2137094678031
82,11,16,66.40676181550164
61,20,30,100.0
81,17,24,87.57447950502885
96,20,30,100.0
67,16,21,79.9335921517854
66,20,30,100.0
73,16,26,86.556779471667
62,17,24,83.51105575069555
75,9,15,58.798262924404845
78,12,20,70.60851597676398
77,15,21,84.70546648087782
75,15,22,80.61230996877818
67,15,21,76.90370284014028
92,16,25,92.09335898685381
71,16,24,82.03192817555576
70,18,27,93.65290548247467
64,17,24,83.1849304385889
86,19,28,100.0
71,19,27,97.48516962475438
76,16,25,85.90359300282435
65,20,28,100.0
92,19,27,96.2859407669013
64,13,21,67.86630000279295
87,16,23,88.45032288519656
73,9,17,62.74249055426697
64,10,15,59.85958352048891
92,14,17,73.92615386914268
100,12,15,76.57776382340427
